MC-cycles <epsilon> <|m|>
2400 0.217892 1.025
2401 0.217947 1.02
2402 0.217993 1.015
2403 0.21804 1.02
2404 0.218087 1.015
2405 0.218133 1.01
2406 0.21818 1.01
2407 0.218226 1.005
2408 0.218264 1.01
2409 0.218311 1.005
2410 0.218357 1
2411 0.218403 1.005
2412 0.218449 1
2413 0.218492 0.995
2414 0.218538 1
2415 0.218584 1
2416 0.218626 1.005
2417 0.218668 1.01
2418 0.218714 1.005
2419 0.21876 1
2420 0.21881 0.995
2421 0.21886 1
2422 0.218914 0.995
2423 0.218968 0.995
2424 0.219022 1
2425 0.219076 1
2426 0.219126 1.005
2427 0.21918 1.01
2428 0.219234 1.015
2429 0.219288 1.01
2430 0.219342 1.01
2431 0.219391 1.005
2432 0.219441 1
2433 0.21949 1
2434 0.219536 1.005
2435 0.219573 1
2436 0.219614 0.995
2437 0.219655 0.99
2438 0.219701 0.985
2439 0.21975 0.98
2440 0.219799 0.98
2441 0.219848 0.975
2442 0.219894 0.98
2443 0.219939 0.98
2444 0.219984 0.98
2445 0.220029 0.98
2446 0.220074 0.985
2447 0.220119 0.985
2448 0.220159 0.99
2449 0.220196 0.985
2450 0.220241 0.99
2451 0.220282 0.995
2452 0.220322 0.995
2453 0.220359 1
2454 0.220395 1
2455 0.220436 1.005
2456 0.220476 1
2457 0.220521 0.995
2458 0.220561 0.99
2459 0.22061 0.995
2460 0.220659 1
2461 0.220715 0.995
2462 0.220768 0.99
2463 0.220824 0.995
2464 0.220881 0.99
2465 0.220937 0.995
2466 0.220994 0.99
2467 0.221054 0.995
2468 0.221114 0.995
2469 0.221166 0.99
2470 0.221219 0.99
2471 0.221271 0.995
2472 0.221323 0.99
2473 0.221371 0.985
2474 0.221415 0.98
2475 0.221451 0.975
2476 0.22149 0.98
2477 0.22153 0.98
2478 0.221566 0.975
2479 0.221601 0.975
2480 0.221641 0.97
2481 0.221681 0.965
2482 0.221724 0.96
2483 0.221768 0.96
2484 0.221812 0.96
2485 0.221855 0.955
2486 0.221891 0.95
2487 0.22193 0.955
2488 0.221969 0.96
2489 0.222005 0.965
2490 0.222044 0.96
2491 0.222084 0.96
2492 0.222123 0.955
2493 0.222154 0.95
2494 0.222185 0.945
2495 0.222212 0.95
2496 0.222244 0.955
2497 0.222271 0.96
2498 0.222302 0.955
2499 0.222333 0.955
2500 0.22236 0.96
2501 0.222387 0.965
2502 0.222418 0.97
2503 0.222449 0.975
2504 0.22248 0.975
2505 0.222507 0.98
2506 0.222534 0.985
2507 0.222561 0.99
2508 0.222588 0.995
2509 0.222615 1
2510 0.222641 1.005
2511 0.222668 1.01
2512 0.222695 1.01
2513 0.222722 1.01
2514 0.222745 1.015
2515 0.222767 1.02
2516 0.22279 1.025
2517 0.222821 1.02
2518 0.222851 1.02
2519 0.222874 1.025
2520 0.222897 1.02
2521 0.222919 1.015
2522 0.222938 1.02
2523 0.222957 1.015
2524 0.222968 1.02
2525 0.222978 1.015
2526 0.222981 1.02
2527 0.222984 1.025
2528 0.222991 1.02
2529 0.222997 1.025
2530 0.222996 1.03
2531 0.223003 1.025
2532 0.223006 1.03
2533 0.223008 1.03
2534 0.223011 1.035
2535 0.223014 1.04
2536 0.223017 1.04
2537 0.223019 1.04
2538 0.223022 1.035
2539 0.223025 1.04
2540 0.223035 1.035
2541 0.223042 1.03
2542 0.223049 1.035
2543 0.223055 1.035
2544 0.223062 1.03
2545 0.223065 1.035
2546 0.223071 1.03
2547 0.223074 1.035
2548 0.223077 1.035
2549 0.22308 1.03
2550 0.223078 1.035
2551 0.223081 1.04
2552 0.223084 1.045
2553 0.223087 1.045
2554 0.223089 1.04
2555 0.223092 1.035
2556 0.223099 1.04
2557 0.223105 1.035
2558 0.223116 1.04
2559 0.22313 1.035
2560 0.223145 1.03
2561 0.223159 1.03
2562 0.223169 1.035
2563 0.22318 1.035
2564 0.223198 1.04
2565 0.223216 1.035
2566 0.223235 1.035
2567 0.223249 1.04
2568 0.223267 1.045
2569 0.223285 1.05
2570 0.223304 1.055
2571 0.223322 1.05
2572 0.22334 1.045
2573 0.223358 1.04
2574 0.223368 1.035
2575 0.223379 1.03
2576 0.223389 1.03
2577 0.223399 1.025
2578 0.22341 1.03
2579 0.223424 1.035
2580 0.223438 1.03
2581 0.223452 1.025
2582 0.22347 1.02
2583 0.223488 1.015
2584 0.223506 1.015
2585 0.223528 1.01
2586 0.223554 1.005
2587 0.223579 1.01
2588 0.223613 1.015
2589 0.22365 1.01
2590 0.223687 1.01
2591 0.223728 1.005
2592 0.223769 1.005
2593 0.22381 1
2594 0.223855 0.995
2595 0.223908 1
2596 0.223956 1.005
2597 0.224005 1.005
2598 0.224049 1.01
2599 0.224094 1.01
2600 0.224138 1.01
2601 0.224183 1.01
2602 0.224228 1.005
2603 0.224264 1
2604 0.224301 1.005
2605 0.224338 1.005
2606 0.224375 1.005
2607 0.224411 1.01
2608 0.224448 1.01
2609 0.224488 1.005
2610 0.224533 1
2611 0.224569 0.995
2612 0.224602 0.99
2613 0.224635 0.985
2614 0.224667 0.985
2615 0.2247 0.98
2616 0.224732 0.985
2617 0.224765 0.985
2618 0.224798 0.985
2619 0.22483 0.98
2620 0.224855 0.975
2621 0.22488 0.98
2622 0.224905 0.98
2623 0.224922 0.985
2624 0.224935 0.98
2625 0.224949 0.98
2626 0.224962 0.98
2627 0.224975 0.98
2628 0.224992 0.975
2629 0.22501 0.975
2630 0.225027 0.98
2631 0.225044 0.985
2632 0.225061 0.99
2633 0.22507 0.995
2634 0.225076 0.99
2635 0.225082 0.985
2636 0.225087 0.99
2637 0.225093 0.995
2638 0.225091 1
2639 0.225097 1.005
2640 0.225102 1.01
2641 0.225112 1.015
2642 0.225121 1.02
2643 0.225127 1.015
2644 0.225136 1.02
2645 0.225146 1.02
2646 0.225155 1.025
2647 0.225168 1.03
2648 0.225177 1.025
2649 0.225187 1.025
2650 0.225196 1.02
2651 0.225206 1.02
2652 0.225219 1.015
2653 0.225224 1.01
2654 0.22523 1.01
2655 0.225239 1.015
2656 0.225248 1.01
2657 0.225258 1.01
2658 0.225267 1.015
2659 0.225276 1.015
2660 0.225286 1.01
2661 0.225291 1.005
2662 0.225301 1
2663 0.22531 1
2664 0.225323 0.995
2665 0.22534 0.99
2666 0.225349 0.985
2667 0.225362 0.99
2668 0.225379 0.995
2669 0.225399 0.99
2670 0.225416 0.995
2671 0.225432 0.99
2672 0.225449 0.99
2673 0.225466 0.985
2674 0.225475 0.98
2675 0.225484 0.985
2676 0.225486 0.98
2677 0.225484 0.985
2678 0.225478 0.98
2679 0.225472 0.975
2680 0.225466 0.975
2681 0.225464 0.98
2682 0.225462 0.975
2683 0.22546 0.98
2684 0.225455 0.975
2685 0.225453 0.98
2686 0.22545 0.98
2687 0.225448 0.98
2688 0.225446 0.985
2689 0.225444 0.99
2690 0.225435 0.985
2691 0.225418 0.98
2692 0.225401 0.975
2693 0.225384 0.97
2694 0.225367 0.975
2695 0.225351 0.975
2696 0.225334 0.98
2697 0.225321 0.975
2698 0.225311 0.98
2699 0.225302 0.985
2700 0.225285 0.99
2701 0.225268 0.99
2702 0.225248 0.985
2703 0.225228 0.985
2704 0.225207 0.985
2705 0.22519 0.99
2706 0.225166 0.995
2707 0.225142 0.995
2708 0.225118 0.99
2709 0.225098 0.995
2710 0.225085 0.99
2711 0.225072 0.995
2712 0.225063 0.99
2713 0.225061 0.995
2714 0.225063 1
2715 0.225068 0.995
2716 0.225074 0.99
2717 0.225075 0.995
2718 0.225077 0.995
2719 0.225083 0.99
2720 0.225085 0.985
2721 0.225083 0.99
2722 0.225081 0.99
2723 0.225079 0.99
2724 0.225077 0.99
2725 0.225079 0.995
2726 0.225084 1
2727 0.22509 1
2728 0.225092 0.995
2729 0.225093 1
2730 0.225095 0.995
2731 0.225093 0.99
2732 0.225092 0.995
2733 0.22509 0.995
2734 0.22508 1
2735 0.225075 0.995
2736 0.225066 0.99
2737 0.22506 0.995
2738 0.225055 0.995
2739 0.225046 0.99
2740 0.22504 0.995
2741 0.225035 1
2742 0.225029 1
2743 0.225016 0.995
2744 0.225004 0.99
2745 0.224987 0.995
2746 0.224971 0.99
2747 0.224958 0.995
2748 0.224942 0.99
2749 0.224922 0.985
2750 0.224902 0.98
2751 0.224882 0.975
2752 0.224866 0.97
2753 0.224849 0.975
2754 0.224833 0.98
2755 0.224817 0.985
2756 0.2248 0.99
2757 0.224788 0.985
2758 0.224768 0.98
2759 0.224744 0.975
2760 0.224725 0.97
2761 0.224705 0.975
2762 0.224689 0.97
2763 0.224672 0.965
2764 0.224656 0.965
2765 0.22464 0.97
2766 0.224624 0.975
2767 0.224608 0.98
2768 0.224592 0.975
2769 0.224576 0.97
2770 0.22456 0.965
2771 0.224543 0.97
2772 0.22452 0.965
2773 0.224501 0.96
2774 0.224477 0.965
2775 0.22445 0.97
2776 0.22442 0.975
2777 0.22439 0.97
2778 0.224356 0.975
2779 0.224322 0.975
2780 0.224288 0.98
2781 0.224257 0.975
2782 0.224231 0.98
2783 0.224204 0.98
2784 0.224181 0.985
2785 0.224158 0.99
2786 0.224131 0.985
2787 0.224105 0.985
2788 0.224082 0.98
2789 0.224059 0.98
2790 0.224032 0.985
2791 0.224006 0.98
2792 0.223983 0.975
2793 0.223963 0.97
2794 0.223944 0.965
2795 0.223925 0.97
2796 0.223906 0.97
2797 0.223883 0.975
2798 0.22386 0.97
2799 0.223837 0.965
2800 0.223814 0.96
2801 0.223795 0.955
2802 0.223779 0.95
2803 0.22376 0.955
2804 0.223741 0.95
2805 0.223725 0.945
2806 0.223703 0.94
2807 0.22368 0.935
2808 0.223657 0.93
2809 0.223635 0.93
2810 0.223612 0.935
2811 0.223586 0.94
2812 0.22356 0.935
2813 0.223537 0.93
2814 0.223515 0.925
2815 0.223488 0.93
2816 0.223462 0.93
2817 0.223433 0.925
2818 0.223407 0.93
2819 0.223381 0.935
2820 0.223355 0.94
2821 0.223329 0.935
2822 0.223303 0.94
2823 0.22328 0.935
2824 0.223258 0.93
2825 0.223235 0.925
2826 0.223217 0.93
2827 0.223194 0.935
2828 0.223172 0.94
2829 0.22315 0.945
2830 0.223127 0.945
2831 0.223105 0.94
2832 0.223083 0.945
2833 0.22306 0.95
2834 0.223038 0.95
2835 0.223016 0.95
2836 0.222997 0.955
2837 0.222978 0.95
2838 0.222956 0.955
2839 0.222934 0.95
2840 0.222912 0.955
2841 0.22289 0.96
2842 0.222868 0.96
2843 0.222846 0.96
2844 0.222823 0.965
2845 0.222805 0.96
2846 0.222786 0.96
2847 0.222768 0.955
2848 0.222749 0.95
2849 0.222731 0.95
2850 0.222712 0.955
2851 0.222694 0.96
2852 0.222679 0.965
2853 0.222667 0.97
2854 0.222652 0.975
2855 0.222637 0.975
2856 0.222619 0.98
2857 0.222604 0.985
2858 0.222589 0.985
2859 0.222574 0.99
2860 0.222559 0.985
2861 0.222548 0.98
2862 0.222537 0.975
2863 0.222522 0.97
2864 0.222503 0.975
2865 0.222485 0.98
2866 0.222467 0.98
2867 0.222452 0.975
2868 0.222434 0.98
2869 0.222412 0.985
2870 0.22239 0.985
2871 0.222369 0.98
2872 0.222347 0.975
2873 0.222322 0.98
2874 0.222296 0.98
2875 0.222275 0.985
2876 0.222257 0.98
2877 0.222238 0.975
2878 0.22222 0.98
2879 0.222202 0.98
2880 0.222191 0.985
2881 0.22218 0.99
2882 0.222176 0.985
2883 0.222175 0.98
2884 0.222178 0.985
2885 0.222184 0.98
2886 0.22219 0.98
2887 0.2222 0.975
2888 0.222209 0.975
2889 0.222219 0.975
2890 0.222228 0.98
2891 0.222238 0.985
2892 0.222244 0.98
2893 0.222254 0.985
2894 0.22226 0.99
2895 0.222266 0.995
2896 0.222265 1
2897 0.222258 0.995
2898 0.22225 1
2899 0.222242 1.005
2900 0.222238 1.01
2901 0.222234 1.01
2902 0.222233 1.015
2903 0.222232 1.02
2904 0.222231 1.025
2905 0.222234 1.03
2906 0.222233 1.035
2907 0.222233 1.03
2908 0.222232 1.035
2909 0.222228 1.03
2910 0.222223 1.035
2911 0.222219 1.03
2912 0.222215 1.025
2913 0.222214 1.03
2914 0.222213 1.035
2915 0.222213 1.03
2916 0.222205 1.035
2917 0.222197 1.035
2918 0.22219 1.035
2919 0.222186 1.03
2920 0.222182 1.03
2921 0.222177 1.03
2922 0.222173 1.025
2923 0.222172 1.02
2924 0.222172 1.02
2925 0.222174 1.015
2926 0.222177 1.015
2927 0.222183 1.01
2928 0.222186 1.015
2929 0.222195 1.01
2930 0.222205 1.01
2931 0.222214 1.01
2932 0.222224 1.01
2933 0.222237 1.015
2934 0.222256 1.02
2935 0.222276 1.025
2936 0.222289 1.02
2937 0.222302 1.02
2938 0.222321 1.025
2939 0.222341 1.02
2940 0.222361 1.025
2941 0.222384 1.03
2942 0.22241 1.035
2943 0.222436 1.03
2944 0.222459 1.025
2945 0.222482 1.02
2946 0.222502 1.015
2947 0.222521 1.015
2948 0.222537 1.02
2949 0.222553 1.025
2950 0.222573 1.02
2951 0.222596 1.015
2952 0.222619 1.015
2953 0.222645 1.02
2954 0.222668 1.015
2955 0.222694 1.01
2956 0.222717 1.005
2957 0.222739 1
2958 0.222755 0.995
2959 0.222771 1
2960 0.222787 1
2961 0.222803 1
2962 0.222819 1
2963 0.222838 0.995
2964 0.222858 0.99
2965 0.222877 0.99
2966 0.222889 0.985
2967 0.222899 0.99
2968 0.222904 0.985
2969 0.222913 0.99
2970 0.222926 0.985
2971 0.222935 0.99
2972 0.222944 0.99
2973 0.222953 0.995
2974 0.222962 1
2975 0.222971 1.005
2976 0.222984 1.01
2977 0.223003 1.005
2978 0.223022 1.005
2979 0.223041 1
2980 0.223067 0.995
2981 0.223093 0.995
2982 0.223119 1
2983 0.223144 1
2984 0.22317 0.995
2985 0.223196 0.995
2986 0.223222 0.995
2987 0.223247 0.995
2988 0.223276 1
2989 0.223309 0.995
2990 0.223348 0.99
2991 0.223387 0.99
2992 0.223426 0.99
2993 0.223461 0.995
2994 0.22349 1
2995 0.223519 1.005
2996 0.223551 1
2997 0.223584 1.005
2998 0.223616 1.005
2999 0.223651 1
3000 0.22368 0.995
3001 0.223709 1
3002 0.223738 1
3003 0.22376 0.995
3004 0.223785 1
3005 0.223804 0.995
3006 0.223822 0.99
3007 0.223848 0.995
3008 0.223873 0.995
3009 0.223898 0.995
3010 0.223924 0.995
3011 0.223955 1
3012 0.223991 1.005
3013 0.224019 1
3014 0.224048 1
3015 0.224076 1.005
3016 0.224105 1.005
3017 0.224133 1.005
3018 0.224155 1.01
3019 0.224174 1.005
3020 0.224192 1
3021 0.224211 1
3022 0.224222 0.995
3023 0.224234 0.995
3024 0.224246 1
3025 0.224258 0.995
3026 0.22427 1
3027 0.224281 1
3028 0.224293 1.005
3029 0.224302 1
3030 0.224314 0.995
3031 0.224322 0.99
3032 0.22433 0.99
3033 0.224336 0.995
3034 0.224344 1
3035 0.224353 1.005
3036 0.224361 1
3037 0.224363 1.005
3038 0.224365 1.005
3039 0.224373 1
3040 0.224375 0.995
3041 0.22438 0.99
3042 0.224382 0.985
3043 0.224384 0.985
3044 0.224386 0.985
3045 0.224388 0.98
3046 0.224389 0.975
3047 0.224391 0.975
3048 0.22439 0.98
3049 0.224388 0.98
3050 0.224384 0.975
3051 0.224379 0.97
3052 0.224374 0.965
3053 0.224363 0.97
3054 0.224348 0.965
3055 0.224331 0.96
3056 0.224319 0.965
3057 0.224311 0.97
3058 0.22431 0.965
3059 0.224309 0.96
3060 0.224314 0.965
3061 0.224322 0.97
3062 0.224334 0.975
3063 0.224345 0.975
3064 0.22436 0.97
3065 0.224375 0.965
3066 0.224384 0.96
3067 0.224392 0.96
3068 0.224404 0.965
3069 0.224415 0.97
3070 0.224427 0.97
3071 0.224445 0.975
3072 0.22446 0.97
3073 0.224474 0.965
3074 0.224486 0.97
3075 0.224498 0.97
3076 0.224506 0.975
3077 0.224514 0.975
3078 0.224519 0.98
3079 0.224524 0.98
3080 0.224526 0.985
3081 0.224528 0.985
3082 0.224526 0.98
3083 0.224518 0.975
3084 0.224514 0.98
3085 0.224509 0.985
3086 0.224504 0.985
3087 0.2245 0.985
3088 0.224495 0.98
3089 0.224493 0.975
3090 0.224495 0.98
3091 0.224497 0.985
3092 0.224499 0.985
3093 0.2245 0.985
3094 0.224502 0.99
3095 0.224504 0.99
3096 0.224512 0.985
3097 0.224521 0.98
3098 0.224529 0.98
3099 0.22454 0.975
3100 0.224552 0.975
3101 0.224563 0.975
3102 0.224568 0.97
3103 0.224573 0.975
3104 0.224578 0.975
3105 0.224586 0.97
3106 0.224594 0.965
3107 0.224603 0.97
3108 0.224611 0.975
3109 0.224619 0.975
3110 0.224627 0.975
3111 0.224635 0.975
3112 0.224643 0.975
3113 0.224651 0.98
3114 0.224653 0.975
3115 0.224652 0.97
3116 0.224653 0.965
3117 0.224649 0.96
3118 0.224644 0.965
3119 0.224636 0.96
3120 0.224625 0.965
3121 0.224614 0.96
3122 0.224603 0.955
3123 0.224592 0.955
3124 0.224577 0.95
3125 0.22457 0.955
3126 0.224562 0.96
3127 0.224554 0.955
3128 0.224546 0.955
3129 0.224538 0.95
3130 0.22453 0.955
3131 0.224523 0.955
3132 0.224518 0.95
3133 0.224507 0.945
3134 0.224496 0.94
3135 0.224488 0.935
3136 0.22448 0.93
3137 0.224476 0.935
3138 0.224471 0.94
3139 0.224466 0.945
3140 0.224462 0.95
3141 0.224451 0.945
3142 0.224446 0.95
3143 0.224438 0.955
3144 0.224427 0.95
3145 0.224417 0.955
3146 0.224406 0.95
3147 0.224401 0.955
3148 0.224393 0.96
3149 0.224389 0.955
3150 0.224387 0.95
3151 0.22438 0.955
3152 0.224372 0.955
3153 0.224364 0.95
3154 0.224356 0.945
3155 0.224352 0.95
3156 0.224354 0.955
3157 0.224355 0.96
3158 0.224357 0.96
3159 0.224359 0.955
3160 0.224358 0.95
3161 0.22435 0.945
3162 0.224345 0.94
3163 0.224341 0.945
3164 0.224336 0.95
3165 0.224332 0.955
3166 0.224327 0.95
3167 0.224323 0.945
3168 0.224321 0.94
3169 0.224317 0.945
3170 0.224312 0.94
3171 0.224308 0.935
3172 0.224303 0.94
3173 0.224299 0.935
3174 0.224294 0.94
3175 0.22429 0.94
3176 0.224288 0.945
3177 0.224287 0.945
3178 0.224286 0.95
3179 0.224284 0.955
3180 0.22428 0.96
3181 0.224272 0.955
3182 0.224265 0.955
3183 0.22426 0.95
3184 0.224256 0.95
3185 0.224251 0.945
3186 0.224247 0.95
3187 0.224242 0.95
3188 0.224238 0.955
3189 0.224227 0.95
3190 0.224213 0.955
3191 0.224199 0.96
3192 0.224185 0.965
3193 0.224168 0.97
3194 0.224155 0.975
3195 0.224138 0.98
3196 0.224118 0.975
3197 0.224101 0.98
3198 0.224087 0.975
3199 0.224073 0.975
3200 0.224059 0.98
3201 0.224046 0.98
3202 0.224032 0.98
3203 0.224015 0.975
3204 0.224001 0.98
3205 0.223988 0.975
3206 0.223977 0.98
3207 0.223966 0.975
3208 0.223956 0.975
3209 0.223942 0.97
3210 0.223925 0.975
3211 0.223908 0.98
3212 0.223895 0.985
3213 0.223884 0.98
3214 0.223877 0.985
3215 0.223869 0.99
3216 0.223859 0.995
3217 0.223848 1
3218 0.223838 1.005
3219 0.223827 1.005
3220 0.22382 1
3221 0.223816 1.005
3222 0.223811 1.005
3223 0.223807 1
3224 0.2238 0.995
3225 0.223792 0.995
3226 0.223785 0.99
3227 0.223781 0.995
3228 0.223779 1
3229 0.223778 1.005
3230 0.223783 1.01
3231 0.223788 1.015
3232 0.22379 1.02
3233 0.223798 1.025
3234 0.223806 1.02
3235 0.223815 1.025
3236 0.223826 1.02
3237 0.22384 1.015
3238 0.223851 1.02
3239 0.223862 1.025
3240 0.223873 1.02
3241 0.223885 1.02
3242 0.223893 1.015
3243 0.223904 1.02
3244 0.223915 1.025
3245 0.223926 1.03
3246 0.223937 1.025
3247 0.223948 1.025
3248 0.223959 1.02
3249 0.22397 1.015
3250 0.223982 1.015
3251 0.223986 1.02
3252 0.223988 1.025
3253 0.223984 1.03
3254 0.22398 1.035
3255 0.223975 1.035
3256 0.223971 1.04
3257 0.223967 1.045
3258 0.223963 1.04
3259 0.223958 1.035
3260 0.223954 1.035
3261 0.22395 1.035
3262 0.223945 1.035
3263 0.223941 1.04
3264 0.223937 1.045
3265 0.223933 1.05
3266 0.223928 1.055
3267 0.223918 1.05
3268 0.223905 1.045
3269 0.223888 1.04
3270 0.223872 1.045
3271 0.223855 1.045
3272 0.223839 1.045
3273 0.223825 1.05
3274 0.223809 1.045
3275 0.223792 1.045
3276 0.223776 1.045
3277 0.22376 1.05
3278 0.223749 1.045
3279 0.223739 1.04
3280 0.223735 1.035
3281 0.223734 1.04
3282 0.223729 1.035
3283 0.223725 1.03
3284 0.223721 1.025
3285 0.223717 1.02
3286 0.22371 1.015
3287 0.223702 1.02
3288 0.223695 1.02
3289 0.223688 1.02
3290 0.223681 1.015
3291 0.223677 1.01
3292 0.223673 1.01
3293 0.223668 1.01
3294 0.223667 1.005
3295 0.223669 1
3296 0.223671 1.005
3297 0.223673 1
3298 0.223675 1.005
3299 0.223677 1
3300 0.223679 1.005
3301 0.223681 1.005
3302 0.223683 1.01
3303 0.223688 1.005
3304 0.223689 1.01
3305 0.223688 1.015
3306 0.223687 1.015
3307 0.223686 1.015
3308 0.223685 1.01
3309 0.223687 1.005
3310 0.223689 1.01
3311 0.223691 1.005
3312 0.223693 1.005
3313 0.223695 1
3314 0.223696 1
3315 0.223698 0.995
3316 0.223703 0.99
3317 0.223708 0.985
3318 0.22371 0.98
3319 0.223718 0.975
3320 0.223726 0.975
3321 0.223731 0.97
3322 0.223736 0.97
3323 0.223744 0.975
3324 0.223752 0.975
3325 0.223753 0.98
3326 0.223758 0.985
3327 0.22376 0.99
3328 0.223762 0.99
3329 0.223758 0.995
3330 0.223754 0.99
3331 0.223747 0.985
3332 0.223739 0.99
3333 0.223732 0.995
3334 0.223725 0.99
3335 0.223715 0.985
3336 0.223708 0.99
3337 0.223704 0.985
3338 0.2237 0.98
3339 0.22369 0.975
3340 0.22368 0.975
3341 0.22367 0.98
3342 0.223665 0.975
3343 0.223661 0.98
3344 0.223654 0.985
3345 0.223644 0.99
3346 0.223631 0.985
3347 0.223618 0.99
3348 0.223605 0.99
3349 0.223592 0.985
3350 0.223582 0.98
3351 0.223572 0.98
3352 0.223562 0.975
3353 0.223549 0.98
3354 0.223536 0.98
3355 0.223523 0.985
3356 0.223513 0.99
3357 0.223503 0.99
3358 0.223493 0.985
3359 0.223486 0.99
3360 0.223479 0.995
3361 0.223469 0.99
3362 0.223459 0.985
3363 0.223446 0.99
3364 0.223436 0.995
3365 0.223426 0.995
3366 0.223417 1
3367 0.223404 1.005
3368 0.223391 1.005
3369 0.223381 1.01
3370 0.223368 1.015
3371 0.223355 1.02
3372 0.223342 1.02
3373 0.223329 1.025
3374 0.22332 1.03
3375 0.22331 1.03
3376 0.2233 1.03
3377 0.223293 1.025
3378 0.223286 1.025
3379 0.223276 1.03
3380 0.223269 1.025
3381 0.223259 1.02
3382 0.223253 1.015
3383 0.223246 1.02
3384 0.223239 1.02
3385 0.223232 1.025
3386 0.223222 1.03
3387 0.223215 1.025
3388 0.223208 1.025
3389 0.223202 1.025
3390 0.223198 1.03
3391 0.223191 1.025
3392 0.223184 1.03
3393 0.22318 1.025
3394 0.223176 1.02
3395 0.223172 1.02
3396 0.223168 1.025
3397 0.223162 1.02
3398 0.223158 1.015
3399 0.223154 1.015
3400 0.223147 1.02
3401 0.22314 1.025
3402 0.223136 1.02
3403 0.223133 1.015
3404 0.223129 1.02
3405 0.223128 1.025
3406 0.223127 1.025
3407 0.223126 1.03
3408 0.223125 1.03
3409 0.223124 1.025
3410 0.223117 1.03
3411 0.223111 1.03
3412 0.223104 1.03
3413 0.223097 1.03
3414 0.22309 1.03
3415 0.223081 1.025
3416 0.223068 1.02
3417 0.223055 1.025
3418 0.223043 1.025
3419 0.22303 1.025
3420 0.223012 1.02
3421 0.222993 1.025
3422 0.222975 1.025
3423 0.222959 1.03
3424 0.222944 1.03
3425 0.222928 1.025
3426 0.222913 1.02
3427 0.2229 1.015
3428 0.222891 1.01
3429 0.222878 1.005
3430 0.222866 1
3431 0.222853 1
3432 0.222841 1.005
3433 0.222831 1.01
3434 0.222822 1.015
3435 0.222809 1.01
3436 0.222797 1.015
3437 0.222784 1.01
3438 0.222772 1.015
3439 0.222757 1.02
3440 0.222738 1.025
3441 0.22272 1.02
3442 0.222699 1.015
3443 0.222681 1.02
3444 0.222663 1.025
3445 0.222644 1.02
3446 0.222626 1.02
3447 0.222611 1.025
3448 0.222596 1.03
3449 0.222583 1.025
3450 0.222574 1.02
3451 0.222567 1.015
3452 0.222561 1.02
3453 0.222554 1.015
3454 0.222545 1.01
3455 0.222535 1.015
3456 0.222526 1.015
3457 0.22252 1.02
3458 0.222516 1.025
3459 0.222509 1.02
3460 0.222506 1.025
3461 0.222499 1.03
3462 0.222499 1.035
3463 0.222498 1.035
3464 0.222503 1.03
3465 0.222508 1.025
3466 0.22251 1.02
3467 0.222512 1.025
3468 0.222514 1.02
3469 0.222517 1.015
3470 0.222519 1.01
3471 0.222524 1.015
3472 0.222529 1.015
3473 0.222534 1.015
3474 0.222536 1.02
3475 0.222541 1.015
3476 0.222546 1.015
3477 0.222557 1.01
3478 0.222568 1.01
3479 0.222578 1.01
3480 0.222589 1.01
3481 0.222597 1.005
3482 0.222602 1.01
3483 0.222601 1.015
3484 0.2226 1.02
3485 0.222594 1.015
3486 0.22259 1.01
3487 0.222581 1.005
3488 0.222572 1.01
3489 0.222557 1.005
3490 0.222542 1.005
3491 0.222526 1
3492 0.222509 1.005
3493 0.222491 1.005
3494 0.22247 1.01
3495 0.222446 1.015
3496 0.222423 1.015
3497 0.222402 1.01
3498 0.222381 1.015
3499 0.222361 1.015
3500 0.22234 1.01
3501 0.222319 1.015
3502 0.222299 1.015
3503 0.222278 1.02
3504 0.222257 1.02
3505 0.222237 1.025
3506 0.222222 1.03
3507 0.222207 1.03
3508 0.222192 1.025
3509 0.222177 1.03
3510 0.222162 1.025
3511 0.222148 1.03
3512 0.222133 1.03
3513 0.222118 1.025
3514 0.222103 1.02
3515 0.222088 1.015
3516 0.222073 1.02
3517 0.222059 1.015
3518 0.222044 1.02
3519 0.222026 1.025
3520 0.222009 1.025
3521 0.221991 1.025
3522 0.221973 1.025
3523 0.221956 1.02
3524 0.221938 1.02
3525 0.221921 1.025
3526 0.221903 1.025
3527 0.221885 1.03
3528 0.221868 1.035
3529 0.22185 1.04
3530 0.221836 1.035
3531 0.221824 1.03
3532 0.221812 1.025
3533 0.2218 1.02
3534 0.221791 1.025
3535 0.221782 1.02
3536 0.221776 1.015
3537 0.22177 1.02
3538 0.221761 1.025
3539 0.221752 1.025
3540 0.221743 1.03
3541 0.221734 1.03
3542 0.221725 1.025
3543 0.221716 1.025
3544 0.221707 1.03
3545 0.221698 1.03
3546 0.221692 1.035
3547 0.221689 1.03
3548 0.221685 1.035
3549 0.221685 1.03
3550 0.221685 1.025
3551 0.221684 1.025
3552 0.221684 1.03
3553 0.22168 1.025
3554 0.221674 1.03
3555 0.221665 1.035
3556 0.221656 1.04
3557 0.221647 1.035
3558 0.221641 1.03
3559 0.221635 1.025
3560 0.221632 1.02
3561 0.221629 1.025
3562 0.221628 1.02
3563 0.221625 1.025
3564 0.221622 1.02
3565 0.221621 1.015
3566 0.221621 1.015
3567 0.22162 1.015
3568 0.221617 1.02
3569 0.221611 1.015
3570 0.221605 1.01
3571 0.221599 1.005
3572 0.221593 1
3573 0.221587 1
3574 0.221575 0.995
3575 0.221569 1
3576 0.221563 1
3577 0.221557 1.005
