MC-cycles <epsilon> <|m|>
2260 0.157597 0.96
2261 0.157674 0.955
2262 0.157745 0.96
2263 0.157817 0.955
2264 0.157889 0.95
2265 0.15796 0.95
2266 0.158027 0.945
2267 0.158094 0.94
2268 0.158161 0.935
2269 0.158228 0.94
2270 0.158286 0.935
2271 0.158344 0.94
2272 0.158398 0.935
2273 0.158451 0.94
2274 0.158505 0.945
2275 0.158554 0.95
2276 0.158598 0.955
2277 0.158639 0.95
2278 0.158679 0.945
2279 0.158728 0.95
2280 0.158772 0.945
2281 0.158812 0.94
2282 0.158852 0.945
2283 0.158896 0.95
2284 0.158932 0.955
2285 0.158958 0.95
2286 0.158985 0.95
2287 0.159016 0.955
2288 0.159047 0.955
2289 0.159078 0.955
2290 0.159109 0.95
2291 0.159136 0.955
2292 0.159162 0.955
2293 0.159189 0.96
2294 0.159215 0.955
2295 0.159242 0.96
2296 0.159268 0.96
2297 0.159295 0.96
2298 0.159321 0.955
2299 0.159348 0.95
2300 0.159374 0.95
2301 0.1594 0.945
2302 0.159427 0.95
2303 0.159453 0.945
2304 0.159479 0.95
2305 0.159497 0.945
2306 0.159514 0.945
2307 0.159532 0.945
2308 0.159554 0.94
2309 0.159571 0.945
2310 0.159589 0.95
2311 0.159606 0.955
2312 0.159624 0.955
2313 0.159641 0.96
2314 0.159659 0.96
2315 0.159672 0.955
2316 0.159693 0.96
2317 0.159711 0.955
2318 0.159733 0.96
2319 0.159754 0.955
2320 0.15978 0.95
2321 0.159806 0.945
2322 0.159832 0.95
2323 0.159858 0.955
2324 0.15988 0.95
2325 0.159897 0.945
2326 0.15991 0.94
2327 0.159923 0.94
2328 0.15994 0.945
2329 0.159961 0.94
2330 0.159983 0.945
2331 0.160004 0.94
2332 0.160021 0.935
2333 0.16003 0.93
2334 0.16003 0.925
2335 0.160026 0.92
2336 0.160021 0.92
2337 0.160017 0.925
2338 0.160013 0.93
2339 0.160013 0.935
2340 0.160013 0.94
2341 0.160009 0.935
2342 0.16 0.94
2343 0.159991 0.94
2344 0.159983 0.94
2345 0.159974 0.945
2346 0.159974 0.94
2347 0.15997 0.935
2348 0.15997 0.94
2349 0.159962 0.945
2350 0.159957 0.95
2351 0.159953 0.955
2352 0.159945 0.96
2353 0.159936 0.96
2354 0.159928 0.96
2355 0.159911 0.965
2356 0.159894 0.965
2357 0.159877 0.96
2358 0.15986 0.96
2359 0.159835 0.955
2360 0.159818 0.96
2361 0.159809 0.955
2362 0.159797 0.96
2363 0.159784 0.965
2364 0.159772 0.965
2365 0.159755 0.96
2366 0.159734 0.955
2367 0.159717 0.95
2368 0.159696 0.955
2369 0.159675 0.955
2370 0.159654 0.95
2371 0.159633 0.95
2372 0.159612 0.955
2373 0.159591 0.95
2374 0.15957 0.95
2375 0.159549 0.95
2376 0.159529 0.945
2377 0.159508 0.95
2378 0.159487 0.95
2379 0.159466 0.945
2380 0.159454 0.94
2381 0.159441 0.94
2382 0.159429 0.94
2383 0.159417 0.94
2384 0.159409 0.945
2385 0.1594 0.945
2386 0.159392 0.95
2387 0.15938 0.955
2388 0.159368 0.95
2389 0.159355 0.95
2390 0.159343 0.945
2391 0.159331 0.945
2392 0.159319 0.95
2393 0.15931 0.955
2394 0.159302 0.96
2395 0.159294 0.96
2396 0.159286 0.96
2397 0.159278 0.965
2398 0.159274 0.97
2399 0.159266 0.965
2400 0.159258 0.96
2401 0.15925 0.965
2402 0.159246 0.97
2403 0.159238 0.975
2404 0.15923 0.975
2405 0.159227 0.97
2406 0.159223 0.965
2407 0.159219 0.96
2408 0.159215 0.965
2409 0.159211 0.965
2410 0.159207 0.97
2411 0.159204 0.965
2412 0.159196 0.96
2413 0.159188 0.955
2414 0.159184 0.95
2415 0.15918 0.955
2416 0.159172 0.95
2417 0.159173 0.945
2418 0.159173 0.945
2419 0.159173 0.95
2420 0.159174 0.95
2421 0.159174 0.945
2422 0.159174 0.94
2423 0.159175 0.94
2424 0.159175 0.935
2425 0.159167 0.93
2426 0.159159 0.935
2427 0.159151 0.93
2428 0.159143 0.93
2429 0.159135 0.935
2430 0.159128 0.93
2431 0.15912 0.925
2432 0.159112 0.93
2433 0.159108 0.925
2434 0.159108 0.93
2435 0.159109 0.925
2436 0.159109 0.93
2437 0.159105 0.925
2438 0.159102 0.92
2439 0.159094 0.915
2440 0.159086 0.915
2441 0.159078 0.91
2442 0.159075 0.915
2443 0.159071 0.92
2444 0.159063 0.915
2445 0.159055 0.92
2446 0.159047 0.915
2447 0.15904 0.915
2448 0.159032 0.92
2449 0.15902 0.915
2450 0.159 0.91
2451 0.15898 0.915
2452 0.15896 0.91
2453 0.15894 0.91
2454 0.15892 0.905
2455 0.1589 0.905
2456 0.15888 0.905
2457 0.158856 0.91
2458 0.158828 0.905
2459 0.158808 0.91
2460 0.158793 0.915
2461 0.158777 0.915
2462 0.158765 0.91
2463 0.158749 0.905
2464 0.158734 0.905
2465 0.158718 0.91
2466 0.158698 0.905
2467 0.158683 0.91
2468 0.158671 0.915
2469 0.158663 0.92
2470 0.15866 0.925
2471 0.158656 0.93
2472 0.158653 0.935
2473 0.158649 0.935
2474 0.158646 0.935
2475 0.158642 0.935
2476 0.158639 0.93
2477 0.158635 0.935
2478 0.158628 0.93
2479 0.158624 0.925
2480 0.158617 0.92
2481 0.158605 0.915
2482 0.158598 0.91
2483 0.15859 0.905
2484 0.158587 0.91
2485 0.158588 0.905
2486 0.158588 0.91
2487 0.158589 0.91
2488 0.158589 0.915
2489 0.158586 0.92
2490 0.158582 0.92
2491 0.158579 0.92
2492 0.158575 0.925
2493 0.158572 0.92
2494 0.158577 0.925
2495 0.158585 0.93
2496 0.158594 0.925
2497 0.158606 0.92
2498 0.158619 0.915
2499 0.158639 0.92
2500 0.15866 0.925
2501 0.158677 0.92
2502 0.158693 0.915
2503 0.15871 0.92
2504 0.158718 0.925
2505 0.158727 0.925
2506 0.158735 0.92
2507 0.158744 0.925
2508 0.158752 0.93
2509 0.15876 0.93
2510 0.158765 0.935
2511 0.158773 0.93
2512 0.158782 0.925
2513 0.15879 0.925
2514 0.158799 0.93
2515 0.158807 0.925
2516 0.158816 0.93
2517 0.158824 0.935
2518 0.158836 0.94
2519 0.158849 0.94
2520 0.158861 0.945
2521 0.158869 0.95
2522 0.158878 0.955
2523 0.158886 0.96
2524 0.158895 0.965
2525 0.158899 0.96
2526 0.158903 0.96
2527 0.158912 0.965
2528 0.158916 0.96
2529 0.158917 0.955
2530 0.158917 0.96
2531 0.158917 0.965
2532 0.158918 0.965
2533 0.158918 0.97
2534 0.158915 0.965
2535 0.158911 0.97
2536 0.158904 0.965
2537 0.158892 0.96
2538 0.158885 0.955
2539 0.158878 0.955
2540 0.15887 0.955
2541 0.158859 0.95
2542 0.158839 0.945
2543 0.158828 0.95
2544 0.158821 0.955
2545 0.158809 0.95
2546 0.158802 0.955
2547 0.158795 0.95
2548 0.158787 0.945
2549 0.15878 0.94
2550 0.158769 0.935
2551 0.158761 0.94
2552 0.15875 0.945
2553 0.158739 0.94
2554 0.158727 0.94
2555 0.158716 0.945
2556 0.158709 0.94
2557 0.158698 0.945
2558 0.158683 0.94
2559 0.158664 0.945
2560 0.158645 0.94
2561 0.158622 0.935
2562 0.158603 0.93
2563 0.158584 0.935
2564 0.158565 0.93
2565 0.158546 0.935
2566 0.158527 0.93
2567 0.158504 0.935
2568 0.158477 0.93
2569 0.158455 0.935
2570 0.158432 0.94
2571 0.158409 0.945
2572 0.15839 0.94
2573 0.158372 0.945
2574 0.158357 0.95
2575 0.158342 0.95
2576 0.158323 0.945
2577 0.158304 0.95
2578 0.158289 0.955
2579 0.158278 0.96
2580 0.158271 0.955
2581 0.15826 0.95
2582 0.158249 0.95
2583 0.158238 0.95
2584 0.158228 0.945
2585 0.158217 0.95
2586 0.15821 0.945
2587 0.158203 0.945
2588 0.158196 0.945
2589 0.158192 0.94
2590 0.158185 0.945
2591 0.158178 0.945
2592 0.158167 0.95
2593 0.158153 0.945
2594 0.158138 0.945
2595 0.158123 0.94
2596 0.158109 0.94
2597 0.158098 0.945
2598 0.158087 0.95
2599 0.158076 0.945
2600 0.158062 0.95
2601 0.158039 0.945
2602 0.158017 0.95
2603 0.157995 0.955
2604 0.157972 0.955
2605 0.157954 0.95
2606 0.157939 0.945
2607 0.157929 0.95
2608 0.157918 0.955
2609 0.157911 0.95
2610 0.157908 0.945
2611 0.157901 0.95
2612 0.157894 0.95
2613 0.157887 0.945
2614 0.157881 0.95
2615 0.157874 0.95
2616 0.157867 0.945
2617 0.157856 0.95
2618 0.157846 0.95
2619 0.157835 0.945
2620 0.157824 0.94
2621 0.157818 0.935
2622 0.157807 0.94
2623 0.157796 0.94
2624 0.157793 0.935
2625 0.15779 0.93
2626 0.157788 0.935
2627 0.157788 0.93
2628 0.157789 0.925
2629 0.157786 0.92
2630 0.157783 0.915
2631 0.15778 0.92
2632 0.157777 0.92
2633 0.157774 0.92
2634 0.157771 0.92
2635 0.157769 0.915
2636 0.157766 0.91
2637 0.157759 0.905
2638 0.157756 0.91
2639 0.157761 0.915
2640 0.157765 0.915
2641 0.15777 0.915
2642 0.157774 0.915
2643 0.157779 0.91
2644 0.157784 0.915
2645 0.157792 0.91
2646 0.1578 0.905
2647 0.157809 0.9
2648 0.157817 0.905
2649 0.157829 0.9
2650 0.157842 0.9
2651 0.157854 0.895
2652 0.157866 0.895
2653 0.157874 0.9
2654 0.157882 0.905
2655 0.157891 0.9
2656 0.157899 0.905
2657 0.157907 0.91
2658 0.157916 0.915
2659 0.15792 0.91
2660 0.157925 0.905
2661 0.157933 0.91
2662 0.157941 0.91
2663 0.157953 0.915
2664 0.157962 0.91
2665 0.157974 0.915
2666 0.157986 0.92
2667 0.157998 0.92
2668 0.158013 0.925
2669 0.158029 0.925
2670 0.158041 0.93
2671 0.158053 0.93
2672 0.158065 0.93
2673 0.158081 0.935
2674 0.158104 0.94
2675 0.158123 0.935
2676 0.158146 0.94
2677 0.158173 0.945
2678 0.158204 0.95
2679 0.158242 0.945
2680 0.15828 0.945
2681 0.158318 0.945
2682 0.158352 0.94
2683 0.158386 0.94
2684 0.158424 0.935
2685 0.158462 0.93
2686 0.158492 0.925
2687 0.158519 0.92
2688 0.158542 0.925
2689 0.158565 0.93
2690 0.15858 0.935
2691 0.158595 0.94
2692 0.158611 0.945
2693 0.158622 0.95
2694 0.158634 0.955
2695 0.158642 0.95
2696 0.158654 0.945
2697 0.158658 0.94
2698 0.158662 0.945
2699 0.158666 0.945
2700 0.158678 0.95
2701 0.158686 0.945
2702 0.158697 0.94
2703 0.158713 0.945
2704 0.158728 0.94
2705 0.158743 0.945
2706 0.158758 0.94
2707 0.158774 0.945
2708 0.158789 0.945
2709 0.1588 0.95
2710 0.158812 0.955
2711 0.158823 0.95
2712 0.158842 0.945
2713 0.158861 0.94
2714 0.15888 0.94
2715 0.158895 0.945
2716 0.15891 0.945
2717 0.158922 0.95
2718 0.15894 0.955
2719 0.158963 0.96
2720 0.158989 0.965
2721 0.159011 0.96
2722 0.159037 0.965
2723 0.159064 0.97
2724 0.15909 0.965
2725 0.159116 0.965
2726 0.159138 0.97
2727 0.159164 0.975
2728 0.159194 0.98
2729 0.159227 0.985
2730 0.159256 0.99
2731 0.159286 0.99
2732 0.159319 0.985
2733 0.159352 0.985
2734 0.159382 0.99
2735 0.159411 0.985
2736 0.159444 0.99
2737 0.159478 0.985
2738 0.159511 0.99
2739 0.159544 0.995
2740 0.159577 0.995
2741 0.159606 0.99
2742 0.159635 0.985
2743 0.159665 0.98
2744 0.159698 0.975
2745 0.15973 0.975
2746 0.159763 0.975
2747 0.159803 0.98
2748 0.15984 0.985
2749 0.159876 0.985
2750 0.159913 0.98
2751 0.159949 0.975
2752 0.159985 0.98
2753 0.160022 0.98
2754 0.160058 0.975
2755 0.160098 0.97
2756 0.160138 0.975
2757 0.160178 0.98
2758 0.160218 0.975
2759 0.160254 0.97
2760 0.160286 0.965
2761 0.160319 0.97
2762 0.160348 0.975
2763 0.160376 0.975
2764 0.160412 0.97
2765 0.160448 0.97
2766 0.160484 0.97
2767 0.16052 0.97
2768 0.16056 0.975
2769 0.160596 0.97
2770 0.160632 0.97
2771 0.160668 0.965
2772 0.160703 0.965
2773 0.160739 0.97
2774 0.160779 0.975
2775 0.160811 0.98
2776 0.160843 0.98
2777 0.160875 0.98
2778 0.160907 0.985
2779 0.160939 0.985
2780 0.160971 0.98
2781 0.161007 0.985
2782 0.161042 0.98
2783 0.161078 0.98
2784 0.161114 0.98
2785 0.161156 0.975
2786 0.161199 0.975
2787 0.161245 0.97
2788 0.161291 0.975
2789 0.161334 0.98
2790 0.161376 0.975
2791 0.161419 0.975
2792 0.161461 0.97
2793 0.1615 0.975
2794 0.161539 0.975
2795 0.161571 0.98
2796 0.161602 0.985
2797 0.16163 0.98
2798 0.161658 0.975
2799 0.161686 0.975
2800 0.161714 0.975
2801 0.161742 0.98
2802 0.161767 0.975
2803 0.161787 0.97
2804 0.161808 0.97
2805 0.161829 0.965
2806 0.16185 0.965
2807 0.16187 0.97
2808 0.161895 0.965
2809 0.161919 0.96
2810 0.161943 0.955
2811 0.161971 0.96
2812 0.161999 0.96
2813 0.162026 0.965
2814 0.16205 0.96
2815 0.162075 0.96
2816 0.162102 0.965
2817 0.16213 0.97
2818 0.162158 0.97
2819 0.162182 0.965
2820 0.162206 0.965
2821 0.162226 0.97
2822 0.162254 0.965
2823 0.162281 0.96
2824 0.162309 0.96
2825 0.16234 0.955
2826 0.162374 0.96
2827 0.162409 0.965
2828 0.162443 0.96
2829 0.162474 0.965
2830 0.162505 0.96
2831 0.16254 0.955
2832 0.162578 0.95
2833 0.162619 0.955
2834 0.162661 0.955
2835 0.162702 0.95
2836 0.162743 0.955
2837 0.162785 0.95
2838 0.162826 0.945
2839 0.162867 0.94
2840 0.162908 0.935
2841 0.16295 0.93
2842 0.162991 0.93
2843 0.163028 0.925
2844 0.163066 0.93
2845 0.163104 0.93
2846 0.163138 0.925
2847 0.163175 0.93
2848 0.163213 0.925
2849 0.163254 0.93
2850 0.163295 0.935
2851 0.163336 0.94
2852 0.163377 0.935
2853 0.163417 0.94
2854 0.163462 0.935
2855 0.163506 0.93
2856 0.16355 0.93
2857 0.163595 0.925
2858 0.163635 0.92
2859 0.163673 0.915
2860 0.16371 0.915
2861 0.163747 0.92
2862 0.163784 0.915
2863 0.163821 0.92
2864 0.163858 0.925
2865 0.163895 0.92
2866 0.163932 0.92
2867 0.163966 0.925
2868 0.163999 0.925
2869 0.164033 0.93
2870 0.164063 0.935
2871 0.164093 0.93
2872 0.164123 0.93
2873 0.164149 0.935
2874 0.164179 0.93
2875 0.164209 0.935
2876 0.164239 0.94
2877 0.164272 0.945
2878 0.164305 0.945
2879 0.164338 0.94
2880 0.164372 0.945
2881 0.164405 0.95
2882 0.164431 0.945
2883 0.164457 0.945
2884 0.164483 0.945
2885 0.164506 0.95
2886 0.164525 0.955
2887 0.164545 0.96
2888 0.164567 0.955
2889 0.164593 0.96
2890 0.164623 0.955
2891 0.164652 0.96
2892 0.164678 0.955
2893 0.164704 0.96
2894 0.16473 0.955
2895 0.164756 0.95
2896 0.164782 0.955
2897 0.164808 0.955
2898 0.164834 0.96
2899 0.164867 0.965
2900 0.164897 0.97
2901 0.164926 0.97
2902 0.164952 0.975
2903 0.164984 0.97
2904 0.165021 0.965
2905 0.165053 0.96
2906 0.165089 0.955
2907 0.165126 0.955
2908 0.165162 0.95
2909 0.165198 0.95
2910 0.165234 0.955
2911 0.16527 0.96
2912 0.165299 0.955
2913 0.165331 0.96
2914 0.165364 0.955
2915 0.165393 0.95
2916 0.165422 0.955
2917 0.165454 0.96
2918 0.16549 0.965
2919 0.165526 0.965
2920 0.165562 0.96
2921 0.165597 0.955
2922 0.165633 0.95
2923 0.165669 0.955
2924 0.165708 0.95
2925 0.165747 0.955
2926 0.165783 0.95
2927 0.165811 0.945
2928 0.16584 0.94
2929 0.165869 0.945
2930 0.165894 0.95
2931 0.165923 0.955
2932 0.165955 0.95
2933 0.165994 0.955
2934 0.166029 0.95
2935 0.166065 0.955
2936 0.166107 0.96
2937 0.166146 0.955
2938 0.166184 0.96
2939 0.166216 0.965
2940 0.166245 0.96
2941 0.16627 0.955
2942 0.166295 0.96
2943 0.16632 0.955
2944 0.166345 0.955
2945 0.16637 0.95
2946 0.166395 0.945
2947 0.16642 0.95
2948 0.166445 0.95
2949 0.166473 0.955
2950 0.166502 0.96
2951 0.16653 0.955
2952 0.166555 0.96
2953 0.16658 0.96
2954 0.166608 0.965
2955 0.166636 0.965
2956 0.166661 0.97
2957 0.166682 0.965
2958 0.166704 0.97
2959 0.166725 0.97
2960 0.166747 0.975
2961 0.166768 0.975
2962 0.166786 0.97
2963 0.166807 0.965
2964 0.166825 0.97
2965 0.166847 0.975
2966 0.166864 0.97
2967 0.166886 0.965
2968 0.166904 0.96
2969 0.166922 0.965
2970 0.166936 0.97
2971 0.166947 0.965
2972 0.166958 0.965
2973 0.166973 0.96
2974 0.166987 0.965
2975 0.167002 0.965
2976 0.167019 0.97
2977 0.167034 0.975
2978 0.167045 0.97
2979 0.167063 0.975
2980 0.167084 0.98
2981 0.167102 0.975
2982 0.167119 0.975
2983 0.16714 0.98
2984 0.167165 0.985
2985 0.167196 0.98
2986 0.167227 0.975
2987 0.167261 0.98
2988 0.167296 0.985
2989 0.167324 0.99
2990 0.167351 0.995
2991 0.167375 0.99
2992 0.167393 0.985
2993 0.167411 0.99
2994 0.167428 0.99
2995 0.167449 0.985
2996 0.16747 0.985
2997 0.167484 0.98
2998 0.167498 0.975
2999 0.167513 0.975
3000 0.167523 0.97
3001 0.167534 0.965
3002 0.167545 0.965
3003 0.167552 0.97
3004 0.167563 0.965
3005 0.167574 0.96
3006 0.167588 0.955
3007 0.167602 0.955
3008 0.167616 0.96
3009 0.167634 0.955
3010 0.167651 0.955
3011 0.167669 0.95
3012 0.167686 0.955
3013 0.1677 0.96
3014 0.167714 0.955
3015 0.167728 0.955
3016 0.167745 0.96
3017 0.167763 0.965
3018 0.16778 0.96
3019 0.167794 0.955
3020 0.167805 0.96
3021 0.167819 0.965
3022 0.167829 0.96
3023 0.167843 0.955
3024 0.167857 0.955
3025 0.167871 0.96
3026 0.167885 0.96
3027 0.167899 0.955
3028 0.16791 0.95
3029 0.167923 0.945
3030 0.167937 0.945
3031 0.167945 0.94
3032 0.167952 0.935
3033 0.167962 0.93
3034 0.167973 0.93
3035 0.16798 0.925
3036 0.167991 0.93
3037 0.167998 0.935
3038 0.168009 0.94
3039 0.168019 0.94
3040 0.168033 0.945
3041 0.16805 0.94
3042 0.168067 0.935
3043 0.168087 0.94
3044 0.168108 0.94
3045 0.168125 0.945
3046 0.168142 0.94
3047 0.168159 0.935
3048 0.168169 0.94
3049 0.16818 0.94
3050 0.168193 0.935
3051 0.168207 0.93
3052 0.168224 0.935
3053 0.168235 0.94
3054 0.168248 0.945
3055 0.168255 0.95
3056 0.168266 0.955
3057 0.168273 0.95
3058 0.16828 0.95
3059 0.16829 0.945
3060 0.168304 0.94
3061 0.168318 0.94
3062 0.168331 0.945
3063 0.168345 0.945
3064 0.168358 0.94
3065 0.168372 0.945
3066 0.168389 0.95
3067 0.168402 0.955
3068 0.168419 0.95
3069 0.168436 0.95
3070 0.168456 0.955
3071 0.168476 0.955
3072 0.168496 0.955
3073 0.168513 0.95
3074 0.16853 0.95
3075 0.168546 0.945
3076 0.168563 0.94
3077 0.168583 0.945
3078 0.168606 0.95
3079 0.168629 0.955
3080 0.168656 0.96
3081 0.168682 0.955
3082 0.168705 0.96
3083 0.168735 0.965
3084 0.168765 0.97
3085 0.168794 0.965
3086 0.168827 0.96
3087 0.16886 0.965
3088 0.168886 0.97
3089 0.168912 0.965
3090 0.168932 0.96
3091 0.168949 0.965
3092 0.168962 0.97
3093 0.168982 0.965
3094 0.169001 0.965
3095 0.169021 0.97
3096 0.169041 0.965
3097 0.169064 0.96
3098 0.169087 0.965
3099 0.169109 0.965
3100 0.169132 0.96
3101 0.169162 0.965
3102 0.169184 0.96
3103 0.169207 0.955
3104 0.16923 0.955
3105 0.169253 0.955
3106 0.169276 0.95
3107 0.169298 0.945
3108 0.169318 0.94
3109 0.169341 0.935
3110 0.169363 0.93
3111 0.169386 0.93
3112 0.169409 0.925
3113 0.169431 0.925
3114 0.169454 0.92
3115 0.16948 0.925
3116 0.169509 0.93
3117 0.169541 0.935
3118 0.169573 0.94
3119 0.169606 0.935
3120 0.169635 0.93
3121 0.169667 0.925
3122 0.169699 0.93
3123 0.169731 0.935
3124 0.169763 0.94
3125 0.169802 0.945
3126 0.16984 0.945
3127 0.169878 0.94
3128 0.169914 0.945
3129 0.169949 0.945
3130 0.169984 0.945
3131 0.170022 0.95
3132 0.170061 0.955
3133 0.170096 0.95
3134 0.170124 0.945
3135 0.170153 0.945
3136 0.170182 0.94
3137 0.170207 0.945
3138 0.170236 0.95
3139 0.170268 0.955
3140 0.170299 0.955
3141 0.170331 0.955
3142 0.17036 0.96
3143 0.170388 0.965
3144 0.170417 0.965
3145 0.170445 0.97
3146 0.17047 0.975
3147 0.170496 0.975
3148 0.170524 0.98
3149 0.170553 0.98
3150 0.170575 0.975
3151 0.1706 0.98
3152 0.170625 0.975
3153 0.17065 0.97
3154 0.170675 0.97
3155 0.170704 0.975
3156 0.170732 0.975
3157 0.170757 0.98
3158 0.170779 0.985
3159 0.170804 0.99
3160 0.170826 0.985
3161 0.170845 0.99
3162 0.170863 0.99
3163 0.170879 0.985
3164 0.170894 0.985
3165 0.170913 0.99
3166 0.170932 0.985
3167 0.17095 0.99
3168 0.170969 0.985
3169 0.170988 0.985
3170 0.171006 0.99
3171 0.171019 0.985
3172 0.171028 0.99
3173 0.171037 0.99
3174 0.171046 0.99
3175 0.171055 0.99
3176 0.171064 0.985
3177 0.171067 0.98
3178 0.171064 0.985
3179 0.17106 0.985
3180 0.171053 0.99
3181 0.171047 0.99
3182 0.17104 0.995
3183 0.171034 0.99
3184 0.171027 0.985
3185 0.171017 0.98
3186 0.171004 0.975
3187 0.170995 0.97
3188 0.170985 0.965
3189 0.170972 0.97
3190 0.170953 0.965
3191 0.170937 0.97
3192 0.170918 0.975
3193 0.170896 0.97
3194 0.170874 0.975
3195 0.170854 0.97
3196 0.170835 0.965
3197 0.170816 0.965
3198 0.170804 0.97
3199 0.170791 0.975
3200 0.170778 0.97
3201 0.170762 0.975
3202 0.17074 0.98
3203 0.170718 0.985
3204 0.170696 0.99
3205 0.170677 0.995
3206 0.170658 1
3207 0.170645 0.995
3208 0.170633 0.99
3209 0.17062 0.995
3210 0.170611 0.99
3211 0.170604 0.985
3212 0.170595 0.99
3213 0.170585 0.985
3214 0.170576 0.985
3215 0.170563 0.99
3216 0.170557 0.995
3217 0.17055 1
3218 0.170547 1.005
3219 0.170537 1
3220 0.170531 0.995
3221 0.170522 0.99
3222 0.170515 0.985
3223 0.170512 0.99
3224 0.170509 0.99
3225 0.170509 0.985
3226 0.170508 0.985
3227 0.170514 0.98
3228 0.170517 0.975
3229 0.170523 0.97
3230 0.170533 0.965
3231 0.170542 0.965
3232 0.170551 0.965
3233 0.170563 0.96
3234 0.170575 0.955
3235 0.170594 0.95
3236 0.170612 0.95
3237 0.17063 0.945
3238 0.170649 0.945
3239 0.170667 0.95
3240 0.170685 0.95
3241 0.170703 0.945
3242 0.170722 0.95
3243 0.170737 0.945
3244 0.170752 0.945
3245 0.170764 0.95
3246 0.170779 0.955
3247 0.170795 0.96
3248 0.17081 0.965
3249 0.170819 0.97
3250 0.170834 0.975
3251 0.170849 0.97
3252 0.170864 0.965
3253 0.170879 0.96
3254 0.170891 0.965
3255 0.170903 0.96
3256 0.170915 0.965
3257 0.170927 0.97
3258 0.170942 0.975
3259 0.170963 0.97
3260 0.170985 0.965
3261 0.171006 0.97
3262 0.171027 0.965
3263 0.171045 0.97
3264 0.171063 0.97
3265 0.171081 0.965
3266 0.171099 0.97
3267 0.171111 0.975
3268 0.171123 0.98
3269 0.171138 0.975
3270 0.171156 0.97
3271 0.171174 0.97
3272 0.171189 0.975
3273 0.171204 0.975
3274 0.171225 0.98
3275 0.171246 0.985
3276 0.171267 0.99
3277 0.171285 0.995
3278 0.171306 0.99
3279 0.17133 0.995
3280 0.171354 0.995
3281 0.171372 1
3282 0.171389 1
3283 0.171401 0.995
3284 0.171413 1
3285 0.171425 1
3286 0.171436 0.995
3287 0.171442 1
3288 0.171442 1.005
3289 0.171444 1
3290 0.171444 1.005
3291 0.171443 1.005
3292 0.171443 1.005
3293 0.171442 1
3294 0.171439 0.995
3295 0.171436 0.995
3296 0.171432 0.995
3297 0.171435 0.99
3298 0.17144 0.985
3299 0.171446 0.985
3300 0.171448 0.99
3301 0.171445 0.985
3302 0.171442 0.985
3303 0.171438 0.985
3304 0.171435 0.985
3305 0.171431 0.98
3306 0.171434 0.985
3307 0.171436 0.99
3308 0.171439 0.99
3309 0.171445 0.985
3310 0.171444 0.98
3311 0.171444 0.98
3312 0.171443 0.98
3313 0.171449 0.985
3314 0.171454 0.99
3315 0.171457 0.995
3316 0.17146 0.995
3317 0.171462 0.99
3318 0.171471 0.985
3319 0.171479 0.985
3320 0.171488 0.985
3321 0.1715 0.99
3322 0.171514 0.995
3323 0.171529 0.995
3324 0.171543 0.995
3325 0.171561 1
3326 0.171578 1
3327 0.171602 0.995
3328 0.171626 1
3329 0.171652 1.005
3330 0.171682 1.01
3331 0.171714 1.015
3332 0.17175 1.01
3333 0.171788 1.005
3334 0.17183 1.01
3335 0.171871 1.01
3336 0.171912 1.01
3337 0.171948 1.005
3338 0.171983 1.01
3339 0.172019 1.01
3340 0.172057 1.015
3341 0.172095 1.02
3342 0.172133 1.02
3343 0.172172 1.02
3344 0.172213 1.025
3345 0.172254 1.02
3346 0.172289 1.025
3347 0.172324 1.03
3348 0.172363 1.035
3349 0.172404 1.04
3350 0.172445 1.045
3351 0.172486 1.04
3352 0.172527 1.04
3353 0.172565 1.045
3354 0.172603 1.05
3355 0.172635 1.055
3356 0.172667 1.055
3357 0.172702 1.06
3358 0.172734 1.055
3359 0.172769 1.05
3360 0.172807 1.045
3361 0.17285 1.04
3362 0.172888 1.035
3363 0.172926 1.035
3364 0.172964 1.03
3365 0.173004 1.025
3366 0.173048 1.02
3367 0.173092 1.025
3368 0.173135 1.025
3369 0.173179 1.02
3370 0.173223 1.025
3371 0.173266 1.02
3372 0.173304 1.025
3373 0.173341 1.02
3374 0.173382 1.025
3375 0.173419 1.03
3376 0.17346 1.035
3377 0.1735 1.04
3378 0.173538 1.045
3379 0.173575 1.04
3380 0.173612 1.04
3381 0.17365 1.045
3382 0.173684 1.04
3383 0.173719 1.045
3384 0.173753 1.045
3385 0.173784 1.05
3386 0.173816 1.045
3387 0.173847 1.045
3388 0.173884 1.04
3389 0.173922 1.035
3390 0.173959 1.03
3391 0.173996 1.03
3392 0.174033 1.03
3393 0.174073 1.025
3394 0.174113 1.025
3395 0.174153 1.025
3396 0.17419 1.02
3397 0.174227 1.02
3398 0.174258 1.015
3399 0.174289 1.015
3400 0.174321 1.01
3401 0.174349 1.005
3402 0.174377 1.01
3403 0.174405 1.01
3404 0.174433 1.015
3405 0.174461 1.01
3406 0.174489 1.005
3407 0.174514 1.01
3408 0.174539 1.005
3409 0.174564 1.005
3410 0.174589 1.005
3411 0.174614 1.01
3412 0.174642 1.005
3413 0.17467 1.005
3414 0.174698 1.01
3415 0.174729 1.015
3416 0.174757 1.02
3417 0.174788 1.015
3418 0.174822 1.01
3419 0.174855 1.005
3420 0.174886 1.01
3421 0.174914 1.015
3422 0.174942 1.02
3423 0.174969 1.02
3424 0.174997 1.015
3425 0.175025 1.015
3426 0.175053 1.01
