MC-cycles <epsilon> <|m|>
2424 0.258201 0.95
2425 0.258223 0.945
2426 0.25824 0.94
2427 0.258253 0.935
2428 0.258262 0.94
2429 0.258271 0.935
2430 0.25828 0.94
2431 0.258289 0.945
2432 0.258302 0.95
2433 0.258323 0.955
2434 0.258353 0.95
2435 0.258378 0.945
2436 0.258403 0.95
2437 0.258428 0.95
2438 0.258454 0.945
2439 0.258475 0.95
2440 0.258488 0.955
2441 0.258509 0.96
2442 0.25853 0.965
2443 0.258551 0.97
2444 0.25858 0.975
2445 0.258605 0.98
2446 0.25863 0.98
2447 0.258655 0.98
2448 0.258681 0.985
2449 0.258702 0.99
2450 0.258718 0.985
2451 0.258739 0.98
2452 0.25876 0.975
2453 0.258781 0.975
2454 0.258798 0.97
2455 0.258811 0.975
2456 0.258827 0.98
2457 0.258848 0.985
2458 0.258869 0.98
2459 0.258898 0.975
2460 0.258919 0.97
2461 0.258944 0.965
2462 0.258968 0.97
2463 0.258989 0.975
2464 0.259006 0.98
2465 0.259022 0.975
2466 0.259039 0.975
2467 0.259056 0.975
2468 0.259068 0.97
2469 0.259081 0.97
2470 0.259101 0.975
2471 0.259118 0.98
2472 0.259138 0.975
2473 0.259163 0.98
2474 0.259192 0.985
2475 0.25922 0.985
2476 0.259245 0.98
2477 0.259265 0.975
2478 0.259278 0.98
2479 0.25929 0.975
2480 0.259294 0.97
2481 0.259303 0.965
2482 0.259307 0.96
2483 0.259315 0.965
2484 0.259324 0.96
2485 0.259332 0.965
2486 0.259348 0.96
2487 0.259365 0.96
2488 0.259385 0.955
2489 0.259409 0.95
2490 0.25943 0.955
2491 0.25945 0.95
2492 0.25947 0.945
2493 0.259491 0.94
2494 0.259511 0.945
2495 0.259527 0.95
2496 0.259543 0.945
2497 0.259559 0.95
2498 0.259576 0.945
2499 0.259596 0.95
2500 0.259616 0.955
2501 0.259636 0.96
2502 0.259652 0.955
2503 0.259668 0.95
2504 0.259685 0.955
2505 0.259693 0.96
2506 0.259705 0.965
2507 0.259721 0.96
2508 0.259733 0.965
2509 0.259745 0.97
2510 0.259757 0.975
2511 0.259761 0.98
2512 0.259765 0.985
2513 0.259769 0.98
2514 0.259781 0.985
2515 0.259793 0.99
2516 0.259801 0.995
2517 0.259809 1
2518 0.259813 0.995
2519 0.259821 1
2520 0.259829 1
2521 0.259837 1
2522 0.259837 0.995
2523 0.259837 1
2524 0.259834 1.005
2525 0.259838 1
2526 0.259842 0.995
2527 0.259846 1
2528 0.259842 0.995
2529 0.259846 0.99
2530 0.25985 0.995
2531 0.259846 1
2532 0.259842 1.005
2533 0.259838 1.005
2534 0.259838 1
2535 0.259834 1.005
2536 0.25983 1
2537 0.259834 0.995
2538 0.259842 0.99
2539 0.259846 0.985
2540 0.25985 0.99
2541 0.259854 0.99
2542 0.259858 0.995
2543 0.259862 0.995
2544 0.25987 1
2545 0.259878 1.005
2546 0.259886 1.01
2547 0.259894 1.01
2548 0.259902 1.005
2549 0.259914 1
2550 0.259925 1
2551 0.259937 0.995
2552 0.259941 0.99
2553 0.259953 0.985
2554 0.259965 0.98
2555 0.259977 0.98
2556 0.259988 0.98
2557 0.26 0.98
2558 0.260012 0.975
2559 0.26002 0.98
2560 0.260027 0.975
2561 0.260035 0.97
2562 0.260043 0.965
2563 0.260051 0.96
2564 0.260059 0.955
2565 0.260066 0.96
2566 0.260074 0.955
2567 0.260086 0.95
2568 0.260097 0.955
2569 0.260117 0.96
2570 0.26014 0.965
2571 0.260163 0.965
2572 0.260179 0.97
2573 0.260194 0.97
2574 0.26021 0.975
2575 0.260217 0.98
2576 0.260225 0.98
2577 0.260237 0.985
2578 0.260248 0.985
2579 0.260264 0.99
2580 0.260279 0.985
2581 0.260298 0.99
2582 0.260318 0.995
2583 0.260337 0.995
2584 0.260356 0.995
2585 0.260379 1
2586 0.260402 1
2587 0.260429 1.005
2588 0.260456 1.005
2589 0.260479 1.01
2590 0.260502 1.005
2591 0.260529 1
2592 0.260556 1
2593 0.260582 0.995
2594 0.260609 0.99
2595 0.260636 0.99
2596 0.260659 0.985
2597 0.260682 0.99
2598 0.260704 0.99
2599 0.260731 0.985
2600 0.260762 0.98
2601 0.260792 0.975
2602 0.26083 0.98
2603 0.260872 0.975
2604 0.260914 0.97
2605 0.260956 0.975
2606 0.260998 0.975
2607 0.26104 0.975
2608 0.261085 0.97
2609 0.261131 0.97
2610 0.261176 0.965
2611 0.261222 0.965
2612 0.261267 0.965
2613 0.261316 0.97
2614 0.261366 0.965
2615 0.261415 0.97
2616 0.261464 0.975
2617 0.261509 0.98
2618 0.261558 0.975
2619 0.261607 0.98
2620 0.26166 0.985
2621 0.261713 0.985
2622 0.261766 0.985
2623 0.261819 0.985
2624 0.261875 0.98
2625 0.261924 0.975
2626 0.261973 0.98
2627 0.262021 0.975
2628 0.262066 0.97
2629 0.262107 0.965
2630 0.262148 0.96
2631 0.262193 0.965
2632 0.262238 0.965
2633 0.262283 0.96
2634 0.262327 0.965
2635 0.262372 0.965
2636 0.262413 0.96
2637 0.262454 0.955
2638 0.262494 0.95
2639 0.262535 0.95
2640 0.262576 0.95
2641 0.262616 0.95
2642 0.262657 0.95
2643 0.262694 0.955
2644 0.262734 0.96
2645 0.262775 0.965
2646 0.262819 0.96
2647 0.262856 0.955
2648 0.262893 0.96
2649 0.262929 0.96
2650 0.262966 0.955
2651 0.263003 0.955
2652 0.263039 0.96
2653 0.26308 0.955
2654 0.263116 0.95
2655 0.263149 0.945
2656 0.263181 0.945
2657 0.263214 0.945
2658 0.263243 0.95
2659 0.263268 0.955
2660 0.263297 0.96
2661 0.263322 0.965
2662 0.263347 0.97
2663 0.263372 0.97
2664 0.263393 0.965
2665 0.263415 0.96
2666 0.26344 0.965
2667 0.263465 0.965
2668 0.26349 0.96
2669 0.263514 0.96
2670 0.263532 0.955
2671 0.263545 0.96
2672 0.263555 0.965
2673 0.263558 0.97
2674 0.263556 0.965
2675 0.263555 0.96
2676 0.263554 0.96
2677 0.263552 0.96
2678 0.263551 0.955
2679 0.263554 0.96
2680 0.263556 0.955
2681 0.263558 0.955
2682 0.263561 0.955
2683 0.263556 0.96
2684 0.263551 0.955
2685 0.263546 0.96
2686 0.263541 0.965
2687 0.263536 0.96
2688 0.263527 0.955
2689 0.263518 0.96
2690 0.263509 0.96
2691 0.263501 0.955
2692 0.263492 0.955
2693 0.263487 0.95
2694 0.263486 0.945
2695 0.263484 0.95
2696 0.263483 0.955
2697 0.263474 0.96
2698 0.263466 0.965
2699 0.263461 0.96
2700 0.263456 0.965
2701 0.263451 0.96
2702 0.263446 0.965
2703 0.263433 0.97
2704 0.263421 0.97
2705 0.263409 0.97
2706 0.263396 0.97
2707 0.263384 0.975
2708 0.263368 0.97
2709 0.263355 0.975
2710 0.263343 0.97
2711 0.263331 0.965
2712 0.263319 0.97
2713 0.26331 0.965
2714 0.263305 0.97
2715 0.2633 0.975
2716 0.263288 0.98
2717 0.263276 0.985
2718 0.263263 0.98
2719 0.263251 0.975
2720 0.263239 0.975
2721 0.263234 0.98
2722 0.263229 0.985
2723 0.263228 0.99
2724 0.263227 0.985
2725 0.263226 0.99
2726 0.263228 0.995
2727 0.263227 0.99
2728 0.263226 0.995
2729 0.263228 0.99
2730 0.263234 0.985
2731 0.263241 0.99
2732 0.263239 0.985
2733 0.263238 0.98
2734 0.263237 0.98
2735 0.263236 0.975
2736 0.263238 0.98
2737 0.263241 0.985
2738 0.263243 0.99
2739 0.263246 0.995
2740 0.263248 0.995
2741 0.263247 0.99
2742 0.263242 0.985
2743 0.263237 0.98
2744 0.263229 0.975
2745 0.26322 0.97
2746 0.263212 0.975
2747 0.263207 0.97
2748 0.263202 0.965
2749 0.263198 0.965
2750 0.263193 0.965
2751 0.263188 0.965
2752 0.263176 0.96
2753 0.263164 0.955
2754 0.263152 0.955
2755 0.263136 0.95
2756 0.26312 0.945
2757 0.263105 0.95
2758 0.263089 0.955
2759 0.263081 0.96
2760 0.263072 0.96
2761 0.263071 0.965
2762 0.26307 0.965
2763 0.263066 0.96
2764 0.263057 0.955
2765 0.263056 0.95
2766 0.263048 0.945
2767 0.263039 0.945
2768 0.263035 0.95
2769 0.263034 0.945
2770 0.263032 0.95
2771 0.263035 0.955
2772 0.263038 0.955
2773 0.263044 0.96
2774 0.263046 0.955
2775 0.263041 0.95
2776 0.26304 0.945
2777 0.263039 0.94
2778 0.263038 0.935
2779 0.263037 0.94
2780 0.263036 0.935
2781 0.263028 0.93
2782 0.263019 0.925
2783 0.263008 0.92
2784 0.262992 0.925
2785 0.262973 0.92
2786 0.26295 0.925
2787 0.262928 0.93
2788 0.262909 0.935
2789 0.26289 0.94
2790 0.262867 0.945
2791 0.262845 0.95
2792 0.262826 0.945
2793 0.262807 0.945
2794 0.262788 0.945
2795 0.262762 0.94
2796 0.262736 0.94
2797 0.262714 0.945
2798 0.262691 0.94
2799 0.262676 0.945
2800 0.262661 0.95
2801 0.262645 0.955
2802 0.262637 0.96
2803 0.262629 0.965
2804 0.262628 0.97
2805 0.262627 0.97
2806 0.262627 0.97
2807 0.262626 0.975
2808 0.262625 0.975
2809 0.262624 0.975
2810 0.262619 0.98
2811 0.262618 0.975
2812 0.262617 0.98
2813 0.262616 0.985
2814 0.262619 0.99
2815 0.262622 0.985
2816 0.262624 0.98
2817 0.262627 0.985
2818 0.26263 0.985
2819 0.262629 0.98
2820 0.262631 0.975
2821 0.262634 0.98
2822 0.262636 0.98
2823 0.262639 0.985
2824 0.262642 0.99
2825 0.262644 0.985
2826 0.262647 0.985
2827 0.262649 0.985
2828 0.262656 0.99
2829 0.262658 0.995
2830 0.262661 0.99
2831 0.262667 0.995
2832 0.262669 0.99
2833 0.262672 0.99
2834 0.262671 0.985
2835 0.26267 0.985
2836 0.262673 0.99
2837 0.262675 0.99
2838 0.262674 0.985
2839 0.262673 0.99
2840 0.262669 0.985
2841 0.262665 0.98
2842 0.26266 0.985
2843 0.262656 0.985
2844 0.262658 0.98
2845 0.262661 0.98
2846 0.26266 0.985
2847 0.262666 0.98
2848 0.262672 0.98
2849 0.262671 0.985
2850 0.262674 0.99
2851 0.262669 0.995
2852 0.262658 1
2853 0.262646 0.995
2854 0.262631 0.99
2855 0.262616 0.985
2856 0.262605 0.99
2857 0.262594 0.985
2858 0.262582 0.985
2859 0.262571 0.985
2860 0.262552 0.98
2861 0.262534 0.985
2862 0.262516 0.98
2863 0.262497 0.975
2864 0.262479 0.98
2865 0.262461 0.985
2866 0.262435 0.99
2867 0.26241 0.985
2868 0.262385 0.985
2869 0.262363 0.99
2870 0.262338 0.995
2871 0.262309 1
2872 0.262284 1.005
2873 0.262259 1
2874 0.262234 0.995
2875 0.262212 0.99
2876 0.262191 0.985
2877 0.262162 0.98
2878 0.262137 0.975
2879 0.262112 0.975
2880 0.262087 0.98
2881 0.262065 0.975
2882 0.26204 0.97
2883 0.262015 0.975
2884 0.26199 0.975
2885 0.261965 0.975
2886 0.26194 0.97
2887 0.261909 0.975
2888 0.26188 0.98
2889 0.261852 0.975
2890 0.261824 0.97
2891 0.261799 0.975
2892 0.26177 0.97
2893 0.261746 0.975
2894 0.261724 0.97
2895 0.261703 0.975
2896 0.261682 0.975
2897 0.261657 0.97
2898 0.261629 0.975
2899 0.261601 0.975
2900 0.261576 0.97
2901 0.261551 0.975
2902 0.261527 0.98
2903 0.261509 0.975
2904 0.261491 0.975
2905 0.261477 0.97
2906 0.261459 0.975
2907 0.261441 0.98
2908 0.26142 0.985
2909 0.261399 0.98
2910 0.261378 0.98
2911 0.261357 0.985
2912 0.261329 0.99
2913 0.261301 0.99
2914 0.261273 0.99
2915 0.261249 0.985
2916 0.261224 0.98
2917 0.261196 0.975
2918 0.261169 0.98
2919 0.261144 0.975
2920 0.26112 0.97
2921 0.261096 0.965
2922 0.261071 0.965
2923 0.26104 0.96
2924 0.261005 0.955
2925 0.260968 0.96
2926 0.26093 0.955
2927 0.260888 0.95
2928 0.260847 0.955
2929 0.260809 0.96
2930 0.260771 0.965
2931 0.260734 0.97
2932 0.260692 0.965
2933 0.260648 0.97
2934 0.260603 0.97
2935 0.260559 0.965
2936 0.260514 0.965
2937 0.26047 0.97
2938 0.260422 0.965
2939 0.260374 0.96
2940 0.26033 0.965
2941 0.260286 0.97
2942 0.260241 0.965
2943 0.260194 0.96
2944 0.260149 0.965
2945 0.260112 0.96
2946 0.260075 0.965
2947 0.260034 0.97
2948 0.259993 0.965
2949 0.259946 0.96
2950 0.259902 0.965
2951 0.259858 0.96
2952 0.259817 0.965
2953 0.259776 0.97
2954 0.259736 0.97
2955 0.259695 0.975
2956 0.259655 0.98
2957 0.259621 0.985
2958 0.259588 0.98
2959 0.259547 0.975
2960 0.25951 0.97
2961 0.259477 0.975
2962 0.259443 0.975
2963 0.259413 0.97
2964 0.259386 0.975
2965 0.259359 0.975
2966 0.259329 0.98
2967 0.259299 0.975
2968 0.259269 0.97
2969 0.259242 0.965
2970 0.259222 0.97
2971 0.259202 0.975
2972 0.259182 0.975
2973 0.259159 0.97
2974 0.259132 0.965
2975 0.259103 0.96
2976 0.259076 0.965
2977 0.259053 0.96
2978 0.25903 0.965
2979 0.259006 0.965
2980 0.258977 0.97
2981 0.258947 0.975
2982 0.25892 0.97
2983 0.258894 0.975
2984 0.258867 0.975
2985 0.258841 0.975
2986 0.258814 0.975
2987 0.258788 0.98
2988 0.258762 0.985
2989 0.258732 0.99
2990 0.258702 0.985
2991 0.258673 0.99
2992 0.258646 0.985
2993 0.258617 0.98
2994 0.258584 0.985
2995 0.258548 0.98
2996 0.258511 0.975
2997 0.258472 0.97
2998 0.258429 0.965
2999 0.258386 0.97
3000 0.258343 0.975
3001 0.258304 0.97
3002 0.258264 0.965
3003 0.258225 0.965
3004 0.258192 0.96
3005 0.25816 0.96
3006 0.258134 0.955
3007 0.258108 0.955
3008 0.258085 0.95
3009 0.258062 0.945
3010 0.258043 0.95
3011 0.258024 0.945
3012 0.258001 0.94
3013 0.257979 0.935
3014 0.257956 0.94
3015 0.257927 0.935
3016 0.257898 0.93
3017 0.257872 0.935
3018 0.25785 0.93
3019 0.257834 0.935
3020 0.257821 0.93
3021 0.257805 0.935
3022 0.25779 0.94
3023 0.257777 0.935
3024 0.257761 0.94
3025 0.257749 0.945
3026 0.257733 0.95
3027 0.257717 0.95
3028 0.257695 0.955
3029 0.257666 0.95
3030 0.25764 0.955
3031 0.257618 0.96
3032 0.257602 0.955
3033 0.257593 0.95
3034 0.257584 0.955
3035 0.257575 0.955
3036 0.257566 0.955
3037 0.25756 0.96
3038 0.257558 0.965
3039 0.257555 0.96
3040 0.257549 0.955
3041 0.257544 0.96
3042 0.257535 0.955
3043 0.257532 0.95
3044 0.25753 0.95
3045 0.257521 0.955
3046 0.257515 0.96
3047 0.257509 0.96
3048 0.257503 0.96
3049 0.257498 0.96
3050 0.257492 0.96
3051 0.257489 0.955
3052 0.257487 0.96
3053 0.257484 0.965
3054 0.257485 0.97
3055 0.257486 0.975
3056 0.257487 0.97
3057 0.257484 0.975
3058 0.257475 0.97
3059 0.257466 0.97
3060 0.257458 0.97
3061 0.257449 0.97
3062 0.25744 0.965
3063 0.257427 0.97
3064 0.257412 0.975
3065 0.257396 0.975
3066 0.257378 0.98
3067 0.257352 0.975
3068 0.257324 0.97
3069 0.257296 0.975
3070 0.257264 0.97
3071 0.257235 0.965
3072 0.257204 0.97
3073 0.257172 0.97
3074 0.257137 0.975
3075 0.257099 0.97
3076 0.257064 0.975
3077 0.25703 0.975
3078 0.256995 0.97
3079 0.25696 0.975
3080 0.256925 0.97
3081 0.256891 0.97
3082 0.256856 0.965
3083 0.256821 0.965
3084 0.256787 0.965
3085 0.256752 0.97
3086 0.256717 0.975
3087 0.256683 0.98
3088 0.256648 0.975
3089 0.256617 0.97
3090 0.256586 0.97
3091 0.256558 0.965
3092 0.25653 0.965
3093 0.256499 0.97
3094 0.256467 0.97
3095 0.256436 0.965
3096 0.256405 0.965
3097 0.256374 0.96
3098 0.256343 0.965
3099 0.256315 0.97
3100 0.25629 0.975
3101 0.256266 0.975
3102 0.256244 0.97
3103 0.25622 0.975
3104 0.256195 0.98
3105 0.256171 0.98
3106 0.256146 0.98
3107 0.256125 0.975
3108 0.256104 0.97
3109 0.256089 0.975
3110 0.256068 0.98
3111 0.25605 0.985
3112 0.256031 0.98
3113 0.256013 0.98
3114 0.255992 0.975
3115 0.255971 0.98
3116 0.25595 0.975
3117 0.255935 0.97
3118 0.255927 0.965
3119 0.255919 0.96
3120 0.25591 0.965
3121 0.255902 0.965
3122 0.25589 0.97
3123 0.255879 0.965
3124 0.255861 0.96
3125 0.25585 0.955
3126 0.255838 0.955
3127 0.255827 0.96
3128 0.255815 0.96
3129 0.255801 0.955
3130 0.255789 0.95
3131 0.255778 0.955
3132 0.255766 0.95
3133 0.255758 0.955
3134 0.25575 0.96
3135 0.255742 0.96
3136 0.255733 0.955
3137 0.255722 0.95
3138 0.255714 0.955
3139 0.255706 0.95
3140 0.255704 0.945
3141 0.255699 0.95
3142 0.255694 0.945
3143 0.255689 0.94
3144 0.255684 0.935
3145 0.255679 0.93
3146 0.255674 0.93
3147 0.255669 0.925
3148 0.255661 0.93
3149 0.255653 0.93
3150 0.255641 0.935
3151 0.255627 0.93
3152 0.255612 0.935
3153 0.255592 0.93
3154 0.255571 0.925
3155 0.25555 0.925
3156 0.255529 0.92
3157 0.255512 0.925
3158 0.255494 0.925
3159 0.255476 0.93
3160 0.255459 0.925
3161 0.255441 0.925
3162 0.255427 0.93
3163 0.255413 0.93
3164 0.255398 0.935
3165 0.255384 0.935
3166 0.25537 0.935
3167 0.255358 0.93
3168 0.255341 0.925
3169 0.25532 0.93
3170 0.2553 0.935
3171 0.255279 0.935
3172 0.255262 0.93
3173 0.255244 0.935
3174 0.255227 0.935
3175 0.255209 0.93
3176 0.255192 0.93
3177 0.255175 0.935
3178 0.255157 0.94
3179 0.25514 0.935
3180 0.255123 0.93
3181 0.255105 0.925
3182 0.255088 0.925
3183 0.255077 0.93
3184 0.255066 0.93
3185 0.255058 0.925
3186 0.25505 0.925
3187 0.255042 0.925
3188 0.255031 0.93
3189 0.25502 0.935
3190 0.255009 0.93
3191 0.254995 0.935
3192 0.254981 0.935
3193 0.254964 0.93
3194 0.254947 0.935
3195 0.25493 0.94
3196 0.254909 0.945
3197 0.254892 0.95
3198 0.254875 0.95
3199 0.254861 0.945
3200 0.25485 0.94
3201 0.254836 0.935
3202 0.254822 0.93
3203 0.254808 0.925
3204 0.254794 0.92
3205 0.25478 0.925
3206 0.254763 0.93
3207 0.254746 0.93
3208 0.254735 0.935
3209 0.254724 0.94
3210 0.254713 0.94
3211 0.254709 0.945
3212 0.254701 0.95
3213 0.254697 0.945
3214 0.254692 0.945
3215 0.254687 0.94
3216 0.254686 0.945
3217 0.254688 0.95
3218 0.254689 0.945
3219 0.254694 0.95
3220 0.254693 0.955
3221 0.254694 0.95
3222 0.254693 0.955
3223 0.254691 0.955
3224 0.254684 0.96
3225 0.25467 0.955
3226 0.254656 0.96
3227 0.254642 0.965
3228 0.254628 0.97
3229 0.254614 0.97
3230 0.254601 0.965
3231 0.254587 0.965
3232 0.254573 0.96
3233 0.254562 0.965
3234 0.254545 0.96
3235 0.254529 0.96
3236 0.254512 0.965
3237 0.254495 0.97
3238 0.254481 0.975
3239 0.254461 0.98
3240 0.254441 0.975
3241 0.254421 0.975
3242 0.254405 0.98
3243 0.254388 0.985
3244 0.254371 0.99
3245 0.254354 0.99
3246 0.254344 0.985
3247 0.25433 0.98
3248 0.254317 0.98
3249 0.254309 0.985
3250 0.254298 0.98
3251 0.254288 0.985
3252 0.254277 0.99
3253 0.254267 0.99
3254 0.254256 0.995
3255 0.254246 0.995
3256 0.254229 0.99
3257 0.254209 0.995
3258 0.25419 0.995
3259 0.254176 1
3260 0.254163 1
3261 0.254149 1.005
3262 0.254135 1
3263 0.254122 1
3264 0.254108 1
3265 0.254095 0.995
3266 0.254081 0.995
3267 0.254068 0.995
3268 0.254058 0.99
3269 0.254047 0.995
3270 0.25404 0.99
3271 0.254029 0.985
3272 0.254019 0.985
3273 0.254005 0.99
3274 0.253992 0.985
3275 0.253979 0.985
3276 0.253965 0.98
3277 0.253949 0.975
3278 0.253932 0.975
3279 0.253916 0.975
3280 0.253902 0.98
3281 0.253895 0.985
3282 0.253888 0.98
3283 0.253878 0.985
3284 0.253867 0.99
3285 0.253857 0.985
3286 0.253847 0.98
3287 0.253836 0.975
3288 0.253826 0.975
3289 0.25381 0.97
3290 0.253793 0.975
3291 0.253777 0.975
3292 0.253764 0.97
3293 0.253747 0.965
3294 0.253731 0.96
3295 0.253715 0.965
3296 0.253704 0.97
3297 0.253694 0.97
3298 0.253687 0.975
3299 0.25368 0.975
3300 0.253673 0.98
3301 0.253666 0.975
3302 0.253658 0.97
3303 0.253648 0.975
3304 0.253635 0.98
3305 0.253622 0.975
3306 0.253609 0.98
3307 0.253595 0.985
3308 0.253579 0.98
3309 0.253563 0.975
3310 0.253547 0.98
3311 0.253531 0.975
3312 0.253514 0.98
3313 0.253498 0.98
3314 0.253482 0.975
3315 0.253463 0.97
3316 0.253444 0.975
3317 0.253422 0.97
3318 0.2534 0.97
3319 0.253381 0.975
3320 0.253361 0.98
3321 0.253348 0.985
3322 0.253335 0.985
3323 0.253325 0.98
3324 0.253318 0.975
3325 0.253308 0.98
3326 0.253298 0.975
3327 0.253288 0.98
3328 0.253272 0.975
3329 0.253256 0.975
3330 0.25324 0.975
3331 0.253227 0.97
3332 0.25322 0.965
3333 0.253207 0.96
3334 0.253191 0.965
3335 0.253178 0.96
3336 0.253165 0.965
3337 0.253153 0.965
3338 0.253143 0.96
3339 0.253133 0.96
3340 0.253123 0.965
3341 0.253116 0.97
3342 0.253109 0.965
3343 0.253102 0.97
3344 0.253092 0.965
3345 0.253082 0.96
3346 0.253072 0.965
3347 0.253065 0.96
3348 0.253059 0.955
3349 0.253049 0.96
3350 0.253036 0.955
3351 0.253026 0.96
3352 0.253019 0.965
3353 0.253012 0.97
3354 0.253002 0.965
3355 0.252993 0.97
3356 0.25298 0.965
3357 0.25297 0.96
3358 0.25296 0.965
3359 0.252953 0.97
3360 0.252952 0.975
3361 0.252952 0.98
3362 0.252948 0.985
3363 0.252941 0.98
3364 0.252934 0.975
3365 0.252927 0.98
3366 0.252923 0.985
3367 0.25292 0.98
3368 0.252916 0.975
3369 0.252909 0.98
3370 0.252902 0.985
3371 0.252889 0.99
3372 0.252877 0.995
3373 0.252867 0.99
3374 0.25286 0.995
3375 0.252853 0.99
3376 0.252847 0.985
3377 0.25284 0.99
3378 0.252833 0.985
3379 0.252829 0.98
3380 0.252828 0.985
3381 0.252828 0.98
3382 0.252827 0.98
3383 0.252826 0.975
3384 0.252825 0.975
3385 0.252824 0.98
3386 0.252823 0.98
3387 0.252823 0.985
3388 0.252822 0.99
3389 0.252821 0.995
3390 0.25282 0.99
3391 0.252819 0.985
3392 0.252815 0.99
3393 0.252812 0.995
3394 0.252808 0.99
3395 0.252804 0.995
3396 0.2528 0.995
3397 0.252797 1
3398 0.252793 0.995
3399 0.252792 1
3400 0.252788 1.005
3401 0.252782 1
3402 0.252778 0.995
3403 0.252774 0.99
3404 0.252773 0.995
3405 0.252772 0.99
3406 0.252775 0.985
3407 0.252777 0.99
3408 0.252779 0.99
3409 0.252781 0.99
3410 0.25278 0.995
3411 0.252779 0.995
3412 0.252775 1
3413 0.252772 0.995
3414 0.252771 0.99
3415 0.25277 0.985
3416 0.252766 0.99
3417 0.25276 0.995
3418 0.252753 0.995
3419 0.252741 0.99
3420 0.252731 0.995
3421 0.252721 0.995
3422 0.252709 0.99
3423 0.252699 0.985
3424 0.25269 0.98
3425 0.25268 0.975
3426 0.252674 0.97
3427 0.252667 0.97
3428 0.252658 0.965
3429 0.252648 0.965
3430 0.252636 0.97
3431 0.252623 0.975
3432 0.252611 0.98
3433 0.252598 0.975
3434 0.25258 0.97
3435 0.252565 0.965
3436 0.252555 0.97
3437 0.252546 0.965
3438 0.252536 0.96
3439 0.252527 0.955
3440 0.252517 0.955
3441 0.252511 0.96
3442 0.252504 0.955
3443 0.252501 0.96
3444 0.252494 0.955
3445 0.252485 0.95
3446 0.252475 0.95
3447 0.252466 0.945
3448 0.252454 0.94
3449 0.252441 0.94
3450 0.252432 0.935
3451 0.252422 0.94
3452 0.252419 0.945
3453 0.252412 0.95
3454 0.252406 0.945
3455 0.252397 0.95
3456 0.252384 0.955
3457 0.252372 0.96
3458 0.25236 0.965
3459 0.25235 0.97
3460 0.252341 0.97
3461 0.252335 0.975
3462 0.252325 0.97
3463 0.252322 0.975
3464 0.252318 0.98
3465 0.252315 0.975
3466 0.252308 0.98
3467 0.252296 0.975
3468 0.252284 0.98
3469 0.252269 0.975
3470 0.252254 0.98
3471 0.252239 0.98
3472 0.252224 0.985
3473 0.252208 0.985
3474 0.252193 0.98
3475 0.252178 0.975
3476 0.252161 0.98
3477 0.252143 0.985
3478 0.252128 0.99
3479 0.252113 0.985
3480 0.252098 0.99
3481 0.252083 0.99
3482 0.252071 0.985
3483 0.252064 0.99
3484 0.252058 0.995
3485 0.252052 1
3486 0.252042 1.005
3487 0.252033 1.005
3488 0.252024 1.01
3489 0.252018 1.005
3490 0.252014 1
3491 0.252005 0.995
3492 0.251999 1
3493 0.251993 0.995
3494 0.251986 1
3495 0.25198 1.005
3496 0.251974 1.005
3497 0.251965 1
3498 0.251955 1.005
3499 0.251949 1
3500 0.251943 1.005
3501 0.251937 1
3502 0.251933 0.995
3503 0.25193 0.995
3504 0.251929 1
3505 0.251932 0.995
3506 0.251928 1
3507 0.25193 1.005
3508 0.25193 1
3509 0.251929 1
3510 0.251929 1
3511 0.251931 0.995
3512 0.251936 1
3513 0.251941 1.005
3514 0.251944 1.01
3515 0.251946 1.015
3516 0.251948 1.01
3517 0.251951 1.015
3518 0.251956 1.02
3519 0.251961 1.015
3520 0.251966 1.015
3521 0.251971 1.02
3522 0.251976 1.025
3523 0.251981 1.03
3524 0.251986 1.03
3525 0.251991 1.035
3526 0.251994 1.04
3527 0.251996 1.04
3528 0.251998 1.04
3529 0.252003 1.045
3530 0.252008 1.04
3531 0.252011 1.045
3532 0.252007 1.04
3533 0.252004 1.04
3534 0.251998 1.035
3535 0.251994 1.04
3536 0.251991 1.04
3537 0.251985 1.045
3538 0.251981 1.04
3539 0.251975 1.045
3540 0.251966 1.04
3541 0.251957 1.04
3542 0.251951 1.035
3543 0.251948 1.04
3544 0.25195 1.035
3545 0.251952 1.04
3546 0.251954 1.035
3547 0.251959 1.03
3548 0.251964 1.03
3549 0.251975 1.025
3550 0.251986 1.02
3551 0.251997 1.02
3552 0.252007 1.02
3553 0.252015 1.025
3554 0.252023 1.03
3555 0.252031 1.03
3556 0.252039 1.035
3557 0.252044 1.03
3558 0.252046 1.035
3559 0.252046 1.04
3560 0.252045 1.04
3561 0.25205 1.035
3562 0.252052 1.04
3563 0.252054 1.035
3564 0.252054 1.04
3565 0.252053 1.045
3566 0.25205 1.04
3567 0.252047 1.04
3568 0.252038 1.045
3569 0.252029 1.05
3570 0.25202 1.045
3571 0.252011 1.05
3572 0.251999 1.055
3573 0.251984 1.05
3574 0.251973 1.055
3575 0.251958 1.06
3576 0.251944 1.06
3577 0.251926 1.065
3578 0.251912 1.06
3579 0.251897 1.055
3580 0.251883 1.055
3581 0.251871 1.05
3582 0.251862 1.045
3583 0.251853 1.045
3584 0.251844 1.04
3585 0.251841 1.045
3586 0.251838 1.04
3587 0.251834 1.04
3588 0.251831 1.04
3589 0.251831 1.035
3590 0.25183 1.035
3591 0.25183 1.035
3592 0.251823 1.03
3593 0.251817 1.03
3594 0.251811 1.03
3595 0.2518 1.035
